key_id,tournament_name,match_name,match_id,match_date,player_id,team_name,away_team,home_team,family_name,given_name,shirt_number,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,year
2640,2010 FIFA Men's World Cup,France vs Mexico,M-2010-20,2010-06-17,P-88428,Mexico,1,0,Blanco,Cuauhtémoc,10,Mexico,MEX,79',79,0,second half,0,1,2010
2641,2010 FIFA Men's World Cup,Germany vs Serbia,M-2010-21,2010-06-18,P-56515,Serbia,1,0,Jovanović,Milan,14,Serbia,SRB,38',38,0,first half,0,0,2010
2642,2010 FIFA Men's World Cup,Slovenia vs United States,M-2010-22,2010-06-18,P-20008,Slovenia,0,1,Birsa,Valter,10,Slovenia,SVN,13',13,0,first half,0,0,2010
2643,2010 FIFA Men's World Cup,Slovenia vs United States,M-2010-22,2010-06-18,P-01012,Slovenia,0,1,Ljubijankić,Zlatan,9,Slovenia,SVN,42',42,0,first half,0,0,2010
2644,2010 FIFA Men's World Cup,Slovenia vs United States,M-2010-22,2010-06-18,P-05728,United States,1,0,Donovan,Landon,10,United States,USA,48',48,0,second half,0,0,2010
2645,2010 FIFA Men's World Cup,Slovenia vs United States,M-2010-22,2010-06-18,P-97258,United States,1,0,Bradley,Michael,4,United States,USA,82',82,0,second half,0,0,2010
2646,2010 FIFA Men's World Cup,Netherlands vs Japan,M-2010-24,2010-06-19,P-51336,Netherlands,0,1,Sneijder,Wesley,10,Netherlands,NLD,53',53,0,second half,0,0,2010
2647,2010 FIFA Men's World Cup,Ghana vs Australia,M-2010-25,2010-06-19,P-96211,Australia,1,0,Holman,Brett,14,Australia,AUS,11',11,0,first half,0,0,2010
2648,2010 FIFA Men's World Cup,Ghana vs Australia,M-2010-25,2010-06-19,P-38556,Ghana,0,1,Gyan,Asamoah,3,Ghana,GHA,25',25,0,first half,0,1,2010
2649,2010 FIFA Men's World Cup,Cameroon vs Denmark,M-2010-26,2010-06-19,P-61703,Cameroon,0,1,Eto'o,Samuel,9,Cameroon,CMR,10',10,0,first half,0,0,2010
2650,2010 FIFA Men's World Cup,Cameroon vs Denmark,M-2010-26,2010-06-19,P-38862,Denmark,1,0,Bendtner,Nicklas,11,Denmark,DNK,33',33,0,first half,0,0,2010
2651,2010 FIFA Men's World Cup,Cameroon vs Denmark,M-2010-26,2010-06-19,P-80170,Denmark,1,0,Rommedahl,Dennis,19,Denmark,DNK,61',61,0,second half,0,0,2010
2652,2010 FIFA Men's World Cup,Slovakia vs Paraguay,M-2010-27,2010-06-20,P-18210,Paraguay,1,0,Vera,Enrique,13,Paraguay,PRY,27',27,0,first half,0,0,2010
2653,2010 FIFA Men's World Cup,Slovakia vs Paraguay,M-2010-27,2010-06-20,P-78654,Paraguay,1,0,Riveros,Cristian,16,Paraguay,PRY,86',86,0,second half,0,0,2010
2654,2010 FIFA Men's World Cup,Italy vs New Zealand,M-2010-28,2010-06-20,P-90145,New Zealand,1,0,Smeltz,Shane,9,New Zealand,NZL,7',7,0,first half,0,0,2010
2655,2010 FIFA Men's World Cup,Italy vs New Zealand,M-2010-28,2010-06-20,P-38599,Italy,0,1,Iaquinta,Vincenzo,9,Italy,ITA,29',29,0,first half,0,1,2010
2656,2010 FIFA Men's World Cup,Brazil vs Ivory Coast,M-2010-29,2010-06-20,P-98528,Brazil,0,1,Fabiano,Luís,9,Brazil,BRA,25',25,0,first half,0,0,2010
2657,2010 FIFA Men's World Cup,Brazil vs Ivory Coast,M-2010-29,2010-06-20,P-98528,Brazil,0,1,Fabiano,Luís,9,Brazil,BRA,50',50,0,second half,0,0,2010
2658,2010 FIFA Men's World Cup,Brazil vs Ivory Coast,M-2010-29,2010-06-20,P-78264,Brazil,0,1,Elano,not applicable,7,Brazil,BRA,62',62,0,second half,0,0,2010
2659,2010 FIFA Men's World Cup,Brazil vs Ivory Coast,M-2010-29,2010-06-20,P-99466,Ivory Coast,1,0,Drogba,Didier,11,Ivory Coast,CIV,79',79,0,second half,0,0,2010
2660,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-88101,Portugal,0,1,Meireles,Raul,16,Portugal,PRT,29',29,0,first half,0,0,2010
2661,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-32279,Portugal,0,1,Simão,not applicable,11,Portugal,PRT,53',53,0,second half,0,0,2010
2662,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-14428,Portugal,0,1,Almeida,Hugo,18,Portugal,PRT,56',56,0,second half,0,0,2010
2663,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-21434,Portugal,0,1,Tiago,not applicable,19,Portugal,PRT,60',60,0,second half,0,0,2010
2664,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-28404,Portugal,0,1,Liédson,not applicable,9,Portugal,PRT,81',81,0,second half,0,0,2010
2665,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-70442,Portugal,0,1,Ronaldo,Cristiano,7,Portugal,PRT,87',87,0,second half,0,0,2010
2666,2010 FIFA Men's World Cup,Portugal vs North Korea,M-2010-30,2010-06-21,P-21434,Portugal,0,1,Tiago,not applicable,19,Portugal,PRT,89',89,0,second half,0,0,2010
2667,2010 FIFA Men's World Cup,Chile vs Switzerland,M-2010-31,2010-06-21,P-35574,Chile,0,1,González,Mark,11,Chile,CHL,75',75,0,second half,0,0,2010
2668,2010 FIFA Men's World Cup,Spain vs Honduras,M-2010-32,2010-06-21,P-49097,Spain,0,1,Villa,David,7,Spain,ESP,17',17,0,first half,0,0,2010
2669,2010 FIFA Men's World Cup,Spain vs Honduras,M-2010-32,2010-06-21,P-49097,Spain,0,1,Villa,David,7,Spain,ESP,51',51,0,second half,0,0,2010
2670,2010 FIFA Men's World Cup,France vs South Africa,M-2010-33,2010-06-22,P-61943,South Africa,1,0,Khumalo,Bongani,20,South Africa,ZAF,20',20,0,first half,0,0,2010
2671,2010 FIFA Men's World Cup,France vs South Africa,M-2010-33,2010-06-22,P-39078,South Africa,1,0,Mphela,Katlego,9,South Africa,ZAF,37',37,0,first half,0,0,2010
2672,2010 FIFA Men's World Cup,France vs South Africa,M-2010-33,2010-06-22,P-18830,France,0,1,Malouda,Florent,15,France,FRA,70',70,0,second half,0,0,2010
2673,2010 FIFA Men's World Cup,Mexico vs Uruguay,M-2010-34,2010-06-22,P-30486,Uruguay,1,0,Suárez,Luis,9,Uruguay,URY,43',43,0,first half,0,0,2010
2674,2010 FIFA Men's World Cup,Greece vs Argentina,M-2010-35,2010-06-22,P-39810,Argentina,1,0,Demichelis,Martín,2,Argentina,ARG,77',77,0,second half,0,0,2010
2675,2010 FIFA Men's World Cup,Greece vs Argentina,M-2010-35,2010-06-22,P-60592,Argentina,1,0,Palermo,Martín,18,Argentina,ARG,89',89,0,second half,0,0,2010
2676,2010 FIFA Men's World Cup,Nigeria vs South Korea,M-2010-36,2010-06-22,P-98626,Nigeria,0,1,Uche,Kalu,12,Nigeria,NGA,12',12,0,first half,0,0,2010
2677,2010 FIFA Men's World Cup,Nigeria vs South Korea,M-2010-36,2010-06-22,P-07494,South Korea,1,0,Lee,Jung-soo,14,South Korea,KOR,38',38,0,first half,0,0,2010
2678,2010 FIFA Men's World Cup,Nigeria vs South Korea,M-2010-36,2010-06-22,P-06608,South Korea,1,0,Park,Chu-young,10,South Korea,KOR,49',49,0,second half,0,0,2010
2679,2010 FIFA Men's World Cup,Nigeria vs South Korea,M-2010-36,2010-06-22,P-98373,Nigeria,0,1,Yakubu,not applicable,8,Nigeria,NGA,69',69,0,second half,0,1,2010
2680,2010 FIFA Men's World Cup,Slovenia vs England,M-2010-37,2010-06-23,P-42890,England,1,0,Defoe,Jermain,19,England,ENG,23',23,0,first half,0,0,2010
2681,2010 FIFA Men's World Cup,United States vs Algeria,M-2010-38,2010-06-23,P-05728,United States,0,1,Donovan,Landon,10,United States,USA,90'+1',90,1,"second half, stoppage time",0,0,2010
2682,2010 FIFA Men's World Cup,Australia vs Serbia,M-2010-39,2010-06-23,P-44926,Australia,0,1,Cahill,Tim,4,Australia,AUS,69',69,0,second half,0,0,2010
2683,2010 FIFA Men's World Cup,Australia vs Serbia,M-2010-39,2010-06-23,P-96211,Australia,0,1,Holman,Brett,14,Australia,AUS,73',73,0,second half,0,0,2010
2684,2010 FIFA Men's World Cup,Australia vs Serbia,M-2010-39,2010-06-23,P-07371,Serbia,1,0,Pantelić,Marko,9,Serbia,SRB,84',84,0,second half,0,0,2010
2685,2010 FIFA Men's World Cup,Ghana vs Germany,M-2010-40,2010-06-23,P-12818,Germany,1,0,Özil,Mesut,8,Germany,DEU,60',60,0,second half,0,0,2010
2686,2010 FIFA Men's World Cup,Slovakia vs Italy,M-2010-42,2010-06-24,P-14764,Slovakia,0,1,Vittek,Róbert,11,Slovakia,SVK,25',25,0,first half,0,0,2010
2687,2010 FIFA Men's World Cup,Slovakia vs Italy,M-2010-42,2010-06-24,P-14764,Slovakia,0,1,Vittek,Róbert,11,Slovakia,SVK,73',73,0,second half,0,0,2010
2688,2010 FIFA Men's World Cup,Slovakia vs Italy,M-2010-42,2010-06-24,P-75306,Italy,1,0,Di Natale,Antonio,10,Italy,ITA,81',81,0,second half,0,0,2010
2689,2010 FIFA Men's World Cup,Slovakia vs Italy,M-2010-42,2010-06-24,P-40368,Slovakia,0,1,Kopúnek,Kamil,20,Slovakia,SVK,89',89,0,second half,0,0,2010
2690,2010 FIFA Men's World Cup,Slovakia vs Italy,M-2010-42,2010-06-24,P-01045,Italy,1,0,Quagliarella,Fabio,18,Italy,ITA,90'+2',90,2,"second half, stoppage time",0,0,2010
2691,2010 FIFA Men's World Cup,Cameroon vs Netherlands,M-2010-43,2010-06-24,P-99934,Netherlands,1,0,van Persie,Robin,9,Netherlands,NLD,36',36,0,first half,0,0,2010
2692,2010 FIFA Men's World Cup,Cameroon vs Netherlands,M-2010-43,2010-06-24,P-61703,Cameroon,0,1,Eto'o,Samuel,9,Cameroon,CMR,65',65,0,second half,0,1,2010
2693,2010 FIFA Men's World Cup,Cameroon vs Netherlands,M-2010-43,2010-06-24,P-64344,Netherlands,1,0,Huntelaar,Klaas-Jan,21,Netherlands,NLD,83',83,0,second half,0,0,2010
2694,2010 FIFA Men's World Cup,Denmark vs Japan,M-2010-44,2010-06-24,P-33175,Japan,1,0,Honda,Keisuke,18,Japan,JPN,17',17,0,first half,0,0,2010
2695,2010 FIFA Men's World Cup,Denmark vs Japan,M-2010-44,2010-06-24,P-61292,Japan,1,0,Endō,Yasuhito,7,Japan,JPN,30',30,0,first half,0,0,2010
2696,2010 FIFA Men's World Cup,Denmark vs Japan,M-2010-44,2010-06-24,P-50534,Denmark,0,1,Tomasson,Jon Dahl,9,Denmark,DNK,81',81,0,second half,0,0,2010
2697,2010 FIFA Men's World Cup,Denmark vs Japan,M-2010-44,2010-06-24,P-84807,Japan,1,0,Okazaki,Shinji,9,Japan,JPN,87',87,0,second half,0,0,2010
2698,2010 FIFA Men's World Cup,North Korea vs Ivory Coast,M-2010-45,2010-06-25,P-44934,Ivory Coast,1,0,Touré,Yaya,19,Ivory Coast,CIV,14',14,0,first half,0,0,2010
2699,2010 FIFA Men's World Cup,North Korea vs Ivory Coast,M-2010-45,2010-06-25,P-55581,Ivory Coast,1,0,Romaric,not applicable,13,Ivory Coast,CIV,20',20,0,first half,0,0,2010
2700,2010 FIFA Men's World Cup,North Korea vs Ivory Coast,M-2010-45,2010-06-25,P-31976,Ivory Coast,1,0,Kalou,Salomon,8,Ivory Coast,CIV,82',82,0,second half,0,0,2010
2701,2010 FIFA Men's World Cup,Chile vs Spain,M-2010-47,2010-06-25,P-49097,Spain,1,0,Villa,David,7,Spain,ESP,24',24,0,first half,0,0,2010
2702,2010 FIFA Men's World Cup,Chile vs Spain,M-2010-47,2010-06-25,P-56330,Spain,1,0,Iniesta,Andrés,6,Spain,ESP,37',37,0,first half,0,0,2010
2703,2010 FIFA Men's World Cup,Chile vs Spain,M-2010-47,2010-06-25,P-39840,Chile,0,1,Millar,Rodrigo,20,Chile,CHL,47',47,0,second half,0,0,2010
2704,2010 FIFA Men's World Cup,Uruguay vs South Korea,M-2010-49,2010-06-26,P-30486,Uruguay,0,1,Suárez,Luis,9,Uruguay,URY,8',8,0,first half,0,0,2010
2705,2010 FIFA Men's World Cup,Uruguay vs South Korea,M-2010-49,2010-06-26,P-40927,South Korea,1,0,Lee,Chung-yong,17,South Korea,KOR,68',68,0,second half,0,0,2010
2706,2010 FIFA Men's World Cup,Uruguay vs South Korea,M-2010-49,2010-06-26,P-30486,Uruguay,0,1,Suárez,Luis,9,Uruguay,URY,80',80,0,second half,0,0,2010
2707,2010 FIFA Men's World Cup,United States vs Ghana,M-2010-50,2010-06-26,P-66316,Ghana,1,0,Boateng,Kevin-Prince,23,Ghana,GHA,5',5,0,first half,0,0,2010
2708,2010 FIFA Men's World Cup,United States vs Ghana,M-2010-50,2010-06-26,P-05728,United States,0,1,Donovan,Landon,10,United States,USA,62',62,0,second half,0,1,2010
2709,2010 FIFA Men's World Cup,United States vs Ghana,M-2010-50,2010-06-26,P-38556,Ghana,1,0,Gyan,Asamoah,3,Ghana,GHA,93',93,0,"extra time, first half",0,0,2010
2710,2010 FIFA Men's World Cup,Germany vs England,M-2010-51,2010-06-27,P-27787,Germany,0,1,Klose,Miroslav,11,Germany,DEU,20',20,0,first half,0,0,2010
2711,2010 FIFA Men's World Cup,Germany vs England,M-2010-51,2010-06-27,P-36287,Germany,0,1,Podolski,Lukas,10,Germany,DEU,32',32,0,first half,0,0,2010
2712,2010 FIFA Men's World Cup,Germany vs England,M-2010-51,2010-06-27,P-41152,England,1,0,Upson,Matthew,15,England,ENG,37',37,0,first half,0,0,2010
2713,2010 FIFA Men's World Cup,Germany vs England,M-2010-51,2010-06-27,P-28154,Germany,0,1,Müller,Thomas,13,Germany,DEU,67',67,0,second half,0,0,2010
2714,2010 FIFA Men's World Cup,Germany vs England,M-2010-51,2010-06-27,P-28154,Germany,0,1,Müller,Thomas,13,Germany,DEU,70',70,0,second half,0,0,2010
2715,2010 FIFA Men's World Cup,Argentina vs Mexico,M-2010-52,2010-06-27,P-29080,Argentina,0,1,Tevez,Carlos,11,Argentina,ARG,26',26,0,first half,0,0,2010
2716,2010 FIFA Men's World Cup,Argentina vs Mexico,M-2010-52,2010-06-27,P-29398,Argentina,0,1,Higuaín,Gonzalo,9,Argentina,ARG,33',33,0,first half,0,0,2010
2717,2010 FIFA Men's World Cup,Argentina vs Mexico,M-2010-52,2010-06-27,P-29080,Argentina,0,1,Tevez,Carlos,11,Argentina,ARG,52',52,0,second half,0,0,2010
2718,2010 FIFA Men's World Cup,Argentina vs Mexico,M-2010-52,2010-06-27,P-36515,Mexico,1,0,Hernández,Javier,14,Mexico,MEX,71',71,0,second half,0,0,2010
2719,2010 FIFA Men's World Cup,Netherlands vs Slovakia,M-2010-53,2010-06-28,P-23705,Netherlands,0,1,Robben,Arjen,11,Netherlands,NLD,18',18,0,first half,0,0,2010
2720,2010 FIFA Men's World Cup,Netherlands vs Slovakia,M-2010-53,2010-06-28,P-51336,Netherlands,0,1,Sneijder,Wesley,10,Netherlands,NLD,84',84,0,second half,0,0,2010
2721,2010 FIFA Men's World Cup,Netherlands vs Slovakia,M-2010-53,2010-06-28,P-14764,Slovakia,1,0,Vittek,Róbert,11,Slovakia,SVK,90'+4',90,4,"second half, stoppage time",0,1,2010
2722,2010 FIFA Men's World Cup,Brazil vs Chile,M-2010-54,2010-06-28,P-98607,Brazil,0,1,Juan,not applicable,4,Brazil,BRA,35',35,0,first half,0,0,2010
2723,2010 FIFA Men's World Cup,Brazil vs Chile,M-2010-54,2010-06-28,P-98528,Brazil,0,1,Fabiano,Luís,9,Brazil,BRA,38',38,0,first half,0,0,2010
2724,2010 FIFA Men's World Cup,Brazil vs Chile,M-2010-54,2010-06-28,P-13354,Brazil,0,1,Robinho,not applicable,11,Brazil,BRA,59',59,0,second half,0,0,2010
2725,2010 FIFA Men's World Cup,Spain vs Portugal,M-2010-56,2010-06-29,P-49097,Spain,0,1,Villa,David,7,Spain,ESP,63',63,0,second half,0,0,2010
2726,2010 FIFA Men's World Cup,Netherlands vs Brazil,M-2010-57,2010-07-02,P-13354,Brazil,1,0,Robinho,not applicable,11,Brazil,BRA,10',10,0,first half,0,0,2010
2727,2010 FIFA Men's World Cup,Netherlands vs Brazil,M-2010-57,2010-07-02,P-51336,Netherlands,0,1,Sneijder,Wesley,10,Netherlands,NLD,53',53,0,second half,0,0,2010
2728,2010 FIFA Men's World Cup,Netherlands vs Brazil,M-2010-57,2010-07-02,P-51336,Netherlands,0,1,Sneijder,Wesley,10,Netherlands,NLD,68',68,0,second half,0,0,2010
2729,2010 FIFA Men's World Cup,Uruguay vs Ghana,M-2010-58,2010-07-02,P-50641,Ghana,1,0,Muntari,Sulley,11,Ghana,GHA,45'+2',45,2,"first half, stoppage time",0,0,2010
2730,2010 FIFA Men's World Cup,Uruguay vs Ghana,M-2010-58,2010-07-02,P-86087,Uruguay,0,1,Forlán,Diego,10,Uruguay,URY,55',55,0,second half,0,0,2010
2731,2010 FIFA Men's World Cup,Argentina vs Germany,M-2010-59,2010-07-03,P-28154,Germany,1,0,Müller,Thomas,13,Germany,DEU,3',3,0,first half,0,0,2010
2732,2010 FIFA Men's World Cup,Argentina vs Germany,M-2010-59,2010-07-03,P-27787,Germany,1,0,Klose,Miroslav,11,Germany,DEU,68',68,0,second half,0,0,2010
2733,2010 FIFA Men's World Cup,Argentina vs Germany,M-2010-59,2010-07-03,P-43481,Germany,1,0,Friedrich,Arne,3,Germany,DEU,74',74,0,second half,0,0,2010
2734,2010 FIFA Men's World Cup,Argentina vs Germany,M-2010-59,2010-07-03,P-27787,Germany,1,0,Klose,Miroslav,11,Germany,DEU,89',89,0,second half,0,0,2010
2735,2010 FIFA Men's World Cup,Paraguay vs Spain,M-2010-60,2010-07-03,P-49097,Spain,1,0,Villa,David,7,Spain,ESP,83',83,0,second half,0,0,2010
2736,2010 FIFA Men's World Cup,Uruguay vs Netherlands,M-2010-61,2010-07-06,P-21832,Netherlands,1,0,van Bronckhorst,Giovanni,5,Netherlands,NLD,18',18,0,first half,0,0,2010
2737,2010 FIFA Men's World Cup,Uruguay vs Netherlands,M-2010-61,2010-07-06,P-86087,Uruguay,0,1,Forlán,Diego,10,Uruguay,URY,41',41,0,first half,0,0,2010
2738,2010 FIFA Men's World Cup,Uruguay vs Netherlands,M-2010-61,2010-07-06,P-51336,Netherlands,1,0,Sneijder,Wesley,10,Netherlands,NLD,70',70,0,second half,0,0,2010
2739,2010 FIFA Men's World Cup,Uruguay vs Netherlands,M-2010-61,2010-07-06,P-23705,Netherlands,1,0,Robben,Arjen,11,Netherlands,NLD,73',73,0,second half,0,0,2010
2740,2010 FIFA Men's World Cup,Uruguay vs Netherlands,M-2010-61,2010-07-06,P-41944,Uruguay,0,1,Pereira,Maxi,16,Uruguay,URY,90'+2',90,2,"second half, stoppage time",0,0,2010
2741,2010 FIFA Men's World Cup,Germany vs Spain,M-2010-62,2010-07-07,P-51089,Spain,1,0,Puyol,Carles,5,Spain,ESP,73',73,0,second half,0,0,2010
2742,2010 FIFA Men's World Cup,Uruguay vs Germany,M-2010-63,2010-07-10,P-28154,Germany,1,0,Müller,Thomas,13,Germany,DEU,19',19,0,first half,0,0,2010
2743,2010 FIFA Men's World Cup,Uruguay vs Germany,M-2010-63,2010-07-10,P-59138,Uruguay,0,1,Cavani,Edinson,7,Uruguay,URY,28',28,0,first half,0,0,2010
2744,2010 FIFA Men's World Cup,Uruguay vs Germany,M-2010-63,2010-07-10,P-86087,Uruguay,0,1,Forlán,Diego,10,Uruguay,URY,51',51,0,second half,0,0,2010
2745,2010 FIFA Men's World Cup,Uruguay vs Germany,M-2010-63,2010-07-10,P-50326,Germany,1,0,Jansen,Marcell,2,Germany,DEU,56',56,0,second half,0,0,2010
2746,2010 FIFA Men's World Cup,Uruguay vs Germany,M-2010-63,2010-07-10,P-13029,Germany,1,0,Khedira,Sami,6,Germany,DEU,82',82,0,second half,0,0,2010
2747,2010 FIFA Men's World Cup,Netherlands vs Spain,M-2010-64,2010-07-11,P-56330,Spain,1,0,Iniesta,Andrés,6,Spain,ESP,116',116,0,"extra time, second half",0,0,2010
2834,2014 FIFA Men's World Cup,Brazil vs Croatia,M-2014-01,2014-06-12,P-70650,Croatia,1,0,Marcelo,not applicable,6,Brazil,BRA,12',12,0,first half,1,0,2014
2835,2014 FIFA Men's World Cup,Brazil vs Croatia,M-2014-01,2014-06-12,P-87008,Brazil,0,1,Neymar,not applicable,10,Brazil,BRA,29',29,0,first half,0,0,2014
2836,2014 FIFA Men's World Cup,Brazil vs Croatia,M-2014-01,2014-06-12,P-87008,Brazil,0,1,Neymar,not applicable,10,Brazil,BRA,71',71,0,second half,0,1,2014
2837,2014 FIFA Men's World Cup,Brazil vs Croatia,M-2014-01,2014-06-12,P-37239,Brazil,0,1,Oscar,not applicable,11,Brazil,BRA,90'+1',90,1,"second half, stoppage time",0,0,2014
2838,2014 FIFA Men's World Cup,Mexico vs Cameroon,M-2014-02,2014-06-13,P-83642,Mexico,0,1,Peralta,Oribe,19,Mexico,MEX,61',61,0,second half,0,0,2014
2839,2014 FIFA Men's World Cup,Spain vs Netherlands,M-2014-03,2014-06-13,P-73924,Spain,0,1,Alonso,Xabi,14,Spain,ESP,27',27,0,first half,0,1,2014
2840,2014 FIFA Men's World Cup,Spain vs Netherlands,M-2014-03,2014-06-13,P-99934,Netherlands,1,0,van Persie,Robin,9,Netherlands,NLD,44',44,0,first half,0,0,2014
2841,2014 FIFA Men's World Cup,Spain vs Netherlands,M-2014-03,2014-06-13,P-23705,Netherlands,1,0,Robben,Arjen,11,Netherlands,NLD,53',53,0,second half,0,0,2014
2842,2014 FIFA Men's World Cup,Spain vs Netherlands,M-2014-03,2014-06-13,P-70280,Netherlands,1,0,de Vrij,Stefan,3,Netherlands,NLD,64',64,0,second half,0,0,2014
2843,2014 FIFA Men's World Cup,Spain vs Netherlands,M-2014-03,2014-06-13,P-99934,Netherlands,1,0,van Persie,Robin,9,Netherlands,NLD,72',72,0,second half,0,0,2014
2844,2014 FIFA Men's World Cup,Spain vs Netherlands,M-2014-03,2014-06-13,P-23705,Netherlands,1,0,Robben,Arjen,11,Netherlands,NLD,80',80,0,second half,0,0,2014
2845,2014 FIFA Men's World Cup,Chile vs Australia,M-2014-04,2014-06-13,P-30014,Chile,0,1,Sánchez,Alexis,7,Chile,CHL,12',12,0,first half,0,0,2014
2846,2014 FIFA Men's World Cup,Chile vs Australia,M-2014-04,2014-06-13,P-65631,Chile,0,1,Valdivia,Jorge,10,Chile,CHL,14',14,0,first half,0,0,2014
2847,2014 FIFA Men's World Cup,Chile vs Australia,M-2014-04,2014-06-13,P-44926,Australia,1,0,Cahill,Tim,4,Australia,AUS,35',35,0,first half,0,0,2014
2848,2014 FIFA Men's World Cup,Chile vs Australia,M-2014-04,2014-06-13,P-74480,Chile,0,1,Beausejour,Jean,15,Chile,CHL,90'+2',90,2,"second half, stoppage time",0,0,2014
2849,2014 FIFA Men's World Cup,Colombia vs Greece,M-2014-05,2014-06-14,P-95402,Colombia,0,1,Armero,Pablo,7,Colombia,COL,5',5,0,first half,0,0,2014
2850,2014 FIFA Men's World Cup,Colombia vs Greece,M-2014-05,2014-06-14,P-77705,Colombia,0,1,Gutiérrez,Teófilo,9,Colombia,COL,58',58,0,second half,0,0,2014
2851,2014 FIFA Men's World Cup,Colombia vs Greece,M-2014-05,2014-06-14,P-89392,Colombia,0,1,Rodríguez,James,10,Colombia,COL,90'+3',90,3,"second half, stoppage time",0,0,2014
2852,2014 FIFA Men's World Cup,Uruguay vs Costa Rica,M-2014-06,2014-06-14,P-59138,Uruguay,0,1,Cavani,Edinson,21,Uruguay,URY,24',24,0,first half,0,1,2014
2853,2014 FIFA Men's World Cup,Uruguay vs Costa Rica,M-2014-06,2014-06-14,P-70812,Costa Rica,1,0,Campbell,Joel,9,Costa Rica,CRI,54',54,0,second half,0,0,2014
2854,2014 FIFA Men's World Cup,Uruguay vs Costa Rica,M-2014-06,2014-06-14,P-97912,Costa Rica,1,0,Duarte,Óscar,6,Costa Rica,CRI,57',57,0,second half,0,0,2014
2855,2014 FIFA Men's World Cup,Uruguay vs Costa Rica,M-2014-06,2014-06-14,P-11307,Costa Rica,1,0,Ureña,Marco,21,Costa Rica,CRI,84',84,0,second half,0,0,2014
2856,2014 FIFA Men's World Cup,England vs Italy,M-2014-07,2014-06-14,P-37848,Italy,1,0,Marchisio,Claudio,8,Italy,ITA,35',35,0,first half,0,0,2014
2857,2014 FIFA Men's World Cup,England vs Italy,M-2014-07,2014-06-14,P-06678,England,0,1,Sturridge,Daniel,9,England,ENG,37',37,0,first half,0,0,2014
2858,2014 FIFA Men's World Cup,England vs Italy,M-2014-07,2014-06-14,P-16785,Italy,1,0,Balotelli,Mario,9,Italy,ITA,50',50,0,second half,0,0,2014
2859,2014 FIFA Men's World Cup,Ivory Coast vs Japan,M-2014-08,2014-06-14,P-33175,Japan,1,0,Honda,Keisuke,4,Japan,JPN,16',16,0,first half,0,0,2014
2860,2014 FIFA Men's World Cup,Ivory Coast vs Japan,M-2014-08,2014-06-14,P-84532,Ivory Coast,0,1,Bony,Wilfried,12,Ivory Coast,CIV,64',64,0,second half,0,0,2014
2861,2014 FIFA Men's World Cup,Ivory Coast vs Japan,M-2014-08,2014-06-14,P-33586,Ivory Coast,0,1,Gervinho,not applicable,10,Ivory Coast,CIV,66',66,0,second half,0,0,2014
2862,2014 FIFA Men's World Cup,Switzerland vs Ecuador,M-2014-09,2014-06-15,P-75912,Ecuador,1,0,Valencia,Enner,13,Ecuador,ECU,22',22,0,first half,0,0,2014
2863,2014 FIFA Men's World Cup,Switzerland vs Ecuador,M-2014-09,2014-06-15,P-51579,Switzerland,0,1,Mehmedi,Admir,18,Switzerland,CHE,48',48,0,second half,0,0,2014
2864,2014 FIFA Men's World Cup,Switzerland vs Ecuador,M-2014-09,2014-06-15,P-07180,Switzerland,0,1,Seferovic,Haris,9,Switzerland,CHE,90'+3',90,3,"second half, stoppage time",0,0,2014
2865,2014 FIFA Men's World Cup,France vs Honduras,M-2014-10,2014-06-15,P-35408,France,0,1,Benzema,Karim,10,France,FRA,45',45,0,first half,0,1,2014
2866,2014 FIFA Men's World Cup,France vs Honduras,M-2014-10,2014-06-15,P-93059,France,0,1,Valladares,Noel,18,Honduras,HND,48',48,0,second half,1,0,2014
2867,2014 FIFA Men's World Cup,France vs Honduras,M-2014-10,2014-06-15,P-35408,France,0,1,Benzema,Karim,10,France,FRA,72',72,0,second half,0,0,2014
2868,2014 FIFA Men's World Cup,Argentina vs Bosnia and Herzegovina,M-2014-11,2014-06-15,P-96934,Argentina,0,1,Kolašinac,Sead,5,Bosnia and Herzegovina,BIH,3',3,0,first half,1,0,2014
2869,2014 FIFA Men's World Cup,Argentina vs Bosnia and Herzegovina,M-2014-11,2014-06-15,P-14758,Argentina,0,1,Messi,Lionel,10,Argentina,ARG,65',65,0,second half,0,0,2014
2870,2014 FIFA Men's World Cup,Argentina vs Bosnia and Herzegovina,M-2014-11,2014-06-15,P-43723,Bosnia and Herzegovina,1,0,Ibišević,Vedad,9,Bosnia and Herzegovina,BIH,85',85,0,second half,0,0,2014
2871,2014 FIFA Men's World Cup,Germany vs Portugal,M-2014-12,2014-06-16,P-28154,Germany,0,1,Müller,Thomas,13,Germany,DEU,12',12,0,first half,0,1,2014
