home_team,away_team,home_win,draw,away_win,zero_zero,zero_one,zero_two,zero_three,zero_four,one_zero,one_one,one_two,one_three,one_four,two_zero,two_one,two_two,two_three,two_four,three_zero,three_one,three_two,three_three,three_four,four_zero,four_one,four_two,four_three,four_four
Espanha,Panamá,83.53,11.825,4.645,4.321,2.043,0.531,0.082,0.01,11.507,5.464,1.327,0.233,0.039,14.837,7.207,1.776,0.292,0.044,13.258,6.446,1.519,0.232,0.032,8.992,4.175,1.103,0.175,0.031
Arábia Saudita,Uruguai,13.738,26.783,59.479,14.44,20.397,14.425,6.983,2.542,7.632,10.29,7.309,3.516,1.241,2.023,2.698,1.864,0.958,0.352,0.333,0.483,0.361,0.179,0.071,0.045,0.058,0.052,0.022,0.01
Uruguai,Cabo Verde,57.222,28.084,14.694,15.201,8.045,2.098,0.399,0.071,20.328,10.771,2.932,0.574,0.073,13.689,7.144,1.948,0.395,0.053,6.412,3.346,0.899,0.157,0.021,2.328,1.212,0.272,0.065,0.007
Uruguai,França,17.748,25.909,56.343,10.847,16.028,12.136,6.16,2.516,7.663,11.46,8.556,4.481,1.848,2.87,4.014,3.165,1.599,0.659,0.686,1.074,0.775,0.406,0.15,0.126,0.199,0.156,0.075,0.03
Uruguai,Senegal,38.181,28.73,33.089,11.094,11.479,6.19,2.223,0.581,12.65,13.047,6.869,2.548,0.697,7.283,7.569,3.96,1.408,0.424,2.847,2.986,1.52,0.572,0.163,0.862,0.951,0.477,0.174,0.046
Uruguai,Noruega,36.395,24.339,39.266,5.516,8.141,6.003,2.998,1.137,7.637,11.226,8.371,4.212,1.619,5.377,7.938,5.916,3.037,1.127,2.773,3.847,2.932,1.455,0.575,1.009,1.467,1.068,0.563,0.21
Uruguai,Iraque,69.912,20.071,10.017,8.552,4.793,1.352,0.242,0.04,16.192,8.878,2.441,0.489,0.068,15.434,8.224,2.332,0.453,0.073,9.969,5.328,1.462,0.284,0.037,4.834,2.66,0.743,0.139,0.025
Uruguai,Argentina,13.62,26.366,60.014,13.917,19.74,14.599,7.154,2.611,7.374,10.286,7.451,3.65,1.447,1.898,2.809,1.98,0.985,0.388,0.364,0.533,0.403,0.176,0.068,0.053,0.068,0.056,0.037,0.007
Uruguai,Áustria,39.485,28.278,32.237,10.347,10.925,5.805,2.158,0.59,12.326,12.94,6.861,2.547,0.67,7.586,7.815,4.321,1.538,0.431,3.121,3.208,1.715,0.62,0.193,0.935,1.011,0.564,0.206,0.046
Uruguai,Argélia,48.674,26.845,24.481,9.527,8.819,4.144,1.318,0.311,13.606,12.446,5.62,1.822,0.445,9.621,8.694,4.171,1.263,0.283,4.614,4.178,1.968,0.65,0.177,1.761,1.529,0.697,0.251,0.048
Uruguai,Jordânia,63.231,21.929,14.84,7.392,5.476,2.104,0.583,0.106,13.329,10.121,3.904,1.036,0.21,12.423,9.42,3.783,0.973,0.196,7.724,5.793,2.275,0.583,0.101,3.709,2.704,1.123,0.275,0.046
Uruguai,Portugal,21.841,27.052,51.107,11.168,15.223,10.684,5.149,1.915,8.96,12.048,8.556,4.016,1.446,3.554,4.938,3.344,1.667,0.616,0.977,1.407,1.016,0.459,0.176,0.203,0.313,0.219,0.087,0.033
Uruguai,Colômbia,22.611,29.29,48.099,13.706,16.705,10.345,4.493,1.494,10.259,12.413,7.847,3.285,1.085,3.852,4.707,2.861,1.27,0.43,1.022,1.219,0.749,0.297,0.096,0.206,0.23,0.167,0.073,0.011
Uruguai,Uzbequistão,66.392,21.456,12.152,8.47,5.355,1.686,0.383,0.073,15.071,9.677,3.035,0.677,0.109,14.007,8.535,2.862,0.631,0.083,8.854,5.486,1.809,0.405,0.063,4.21,2.742,0.837,0.201,0.041
Uruguai,RD Congo,43.426,34.523,22.051,20.57,12.255,3.783,0.808,0.138,19.682,12.013,3.627,0.764,0.142,9.727,6.008,1.811,0.39,0.062,3.363,2.016,0.606,0.121,0.026,0.921,0.503,0.145,0.032,0.008
Uruguai,Inglaterra,19.074,29.142,51.784,14.727,18.587,11.79,5.229,1.699,9.469,11.699,7.5,3.286,1.073,3.098,3.898,2.465,1.056,0.331,0.701,0.845,0.551,0.242,0.101,0.12,0.163,0.12,0.043,0.009
Uruguai,Croácia,36.43,28.967,34.603,11.087,11.835,6.566,2.365,0.625,12.326,13.228,7.174,2.658,0.736,6.831,7.334,4.032,1.416,0.445,2.583,2.92,1.486,0.574,0.147,0.79,0.825,0.46,0.161,0.042
Uruguai,Gana,54.202,28.156,17.642,13.764,8.489,2.924,0.623,0.093,18.078,11.572,3.723,0.832,0.14,12.421,7.906,2.523,0.612,0.093,5.661,3.622,1.185,0.282,0.052,2.058,1.305,0.423,0.1,0.015
Uruguai,Panamá,57.21,25.845,16.945,11.176,7.536,2.605,0.627,0.118,16.633,11.303,3.989,0.926,0.15,12.655,8.54,2.996,0.718,0.136,6.499,4.343,1.396,0.348,0.068,2.541,1.693,0.557,0.142,0.022
Cabo Verde,Arábia Saudita,34.857,34.544,30.599,19.096,14.882,6.048,1.626,0.349,16.442,12.916,5.065,1.443,0.298,7.214,5.508,2.322,0.576,0.102,2.124,1.659,0.669,0.198,0.043,0.456,0.364,0.155,0.05,0.012
Arábia Saudita,França,4.621,12.948,82.431,5.59,13.78,16.716,13.56,8.808,2.424,5.676,6.907,5.618,3.564,0.488,1.145,1.503,1.194,0.777,0.08,0.19,0.233,0.163,0.117,0.008,0.014,0.019,0.012,0.015
Arábia Saudita,Senegal,14.357,23.003,62.64,9.243,15.588,13.326,7.722,3.488,6.067,10.27,8.944,5.151,2.28,2.117,3.591,3.056,1.797,0.788,0.456,0.839,0.725,0.403,0.185,0.1,0.184,0.132,0.07,0.03
Arábia Saudita,Noruega,11.415,16.566,72.019,3.89,9.333,11.178,8.898,5.532,3.316,7.736,9.061,7.187,4.662,1.417,3.29,3.854,3.155,1.889,0.384,0.905,1.162,0.943,0.528,0.099,0.198,0.249,0.185,0.127
Arábia Saudita,Iraque,40.649,30.368,28.983,13.558,11.833,5.498,1.638,0.399,14.639,13.064,5.772,1.765,0.431,8.423,7.429,3.322,1.044,0.24,3.136,2.851,1.3,0.403,0.088,0.881,0.798,0.387,0.111,0.018
Arábia Saudita,Argentina,3.727,13.03,83.243,7.076,16.349,18.948,14.829,8.787,2.274,4.94,5.891,4.66,2.761,0.346,0.823,0.92,0.769,0.416,0.039,0.093,0.123,0.091,0.047,0.004,0.006,0.007,0.007,0.003
Arábia Saudita,Áustria,15.064,23.201,61.735,9.01,15.134,13.11,7.513,3.258,6.191,10.486,9.096,5.242,2.281,2.153,3.883,3.252,1.848,0.78,0.528,0.898,0.825,0.409,0.189,0.104,0.168,0.14,0.102,0.039
Arábia Saudita,Argélia,21.099,26.084,52.817,9.919,14.19,10.942,5.419,2.071,8.036,11.888,8.813,4.581,1.771,3.427,5.08,3.717,1.972,0.737,1.021,1.386,1.044,0.508,0.228,0.213,0.319,0.251,0.114,0.049
Arábia Saudita,Jordânia,32.516,27.78,39.704,9.859,11.987,7.37,3.101,1.074,10.392,12.763,8.197,3.378,1.029,5.908,7.176,4.419,1.84,0.588,2.201,2.616,1.62,0.669,0.189,0.63,0.713,0.472,0.19,0.066
Arábia Saudita,Portugal,6.059,15.426,78.515,6.639,14.545,16.45,12.56,7.26,2.935,6.79,7.538,5.9,3.376,0.709,1.623,1.771,1.349,0.744,0.116,0.258,0.292,0.212,0.141,0.015,0.035,0.041,0.023,0.013
Arábia Saudita,Colômbia,7.228,18.17,74.602,8.692,17.014,17.121,11.628,6.072,3.931,7.614,7.47,4.959,2.547,0.845,1.666,1.686,1.158,0.588,0.128,0.25,0.266,0.167,0.088,0.018,0.043,0.038,0.023,0.011
Arábia Saudita,Uzbequistão,36.837,29.699,33.464,12.162,12.323,6.285,2.164,0.547,13.042,13.311,6.775,2.408,0.622,7.228,7.233,3.701,1.331,0.363,2.595,2.726,1.373,0.488,0.164,0.723,0.749,0.447,0.148,0.034
Arábia Saudita,RD Congo,20.855,34.58,44.565,20.921,20.493,10.181,3.473,0.926,11.994,11.804,5.798,2.031,0.515,3.496,3.384,1.735,0.601,0.138,0.687,0.664,0.329,0.114,0.022,0.078,0.107,0.046,0.023,0.006
Arábia Saudita,Inglaterra,5.658,16.996,77.346,8.925,17.84,18.29,12.607,6.644,3.182,6.598,6.892,4.684,2.524,0.648,1.34,1.35,0.898,0.515,0.088,0.191,0.149,0.12,0.065,0.008,0.02,0.018,0.009,0.003
Arábia Saudita,Croácia,13.437,22.458,64.105,9.013,15.734,13.584,7.961,3.694,5.82,10.11,8.865,5.34,2.408,1.983,3.417,2.92,1.792,0.806,0.427,0.744,0.621,0.385,0.161,0.075,0.13,0.1,0.062,0.027
Arábia Saudita,Gana,27.124,32.112,40.764,16.197,16.434,8.722,3.089,0.843,12.505,12.915,6.821,2.379,0.633,4.979,5.272,2.751,1.022,0.272,1.366,1.363,0.7,0.235,0.069,0.291,0.287,0.154,0.05,0.014
Arábia Saudita,Panamá,28.811,30.381,40.808,13.632,14.924,8.366,3.089,0.968,11.856,13.141,7.475,2.842,0.747,5.282,5.856,3.17,1.234,0.372,1.625,1.82,1.002,0.402,0.109,0.365,0.392,0.247,0.093,0.033
Cabo Verde,França,5.332,14.166,80.502,6.043,14.297,16.699,13.029,7.977,2.7,6.231,7.267,5.84,3.476,0.637,1.388,1.665,1.262,0.725,0.086,0.191,0.221,0.208,0.12,0.011,0.029,0.031,0.025,0.018
Cabo Verde,Senegal,15.745,24.046,60.209,9.561,15.43,12.793,7.212,3.028,6.785,10.873,8.958,4.932,2.129,2.355,3.787,3.134,1.839,0.769,0.538,0.948,0.71,0.441,0.195,0.104,0.184,0.15,0.081,0.036
Cabo Verde,Noruega,12.895,17.344,69.761,4.101,9.478,10.874,8.356,5.089,3.69,8.029,9.238,7.309,4.382,1.599,3.613,4.068,3.176,1.875,0.474,1.09,1.284,0.989,0.608,0.113,0.275,0.314,0.214,0.141
Cabo Verde,Iraque,42.955,29.947,27.098,13.357,11.109,4.917,1.417,0.344,15.196,12.9,5.695,1.675,0.385,8.861,7.645,3.261,1.024,0.215,3.513,3.104,1.249,0.401,0.089,1.088,0.976,0.411,0.126,0.028
Argentina,Cabo Verde,81.797,14.133,4.07,7.667,2.468,0.393,0.062,0.005,17.07,5.357,0.897,0.101,0.008,18.758,6.011,1.018,0.114,0.01,14.317,4.661,0.722,0.087,0.002,8.254,2.68,0.44,0.054,0.004
Cabo Verde,Áustria,16.605,24.31,59.085,9.275,15.132,12.335,6.88,2.848,6.735,11.138,8.924,5.021,2.135,2.591,4.05,3.386,1.873,0.825,0.638,0.986,0.885,0.472,0.209,0.118,0.215,0.181,0.092,0.038
Cabo Verde,Argélia,22.667,26.716,50.617,10.218,14.102,10.396,4.935,1.837,8.807,12.04,8.833,4.315,1.676,3.739,5.072,3.857,1.88,0.668,1.138,1.58,1.116,0.55,0.236,0.28,0.343,0.261,0.111,0.049
Cabo Verde,Jordânia,34.734,28.028,37.238,9.922,11.564,6.841,2.751,0.869,10.902,12.952,7.614,3.134,0.988,6.293,7.292,4.406,1.854,0.525,2.452,2.995,1.758,0.684,0.213,0.733,0.828,0.545,0.217,0.058
Cabo Verde,Portugal,6.958,16.576,76.466,7.075,15.132,16.061,11.872,6.508,3.394,7.252,7.678,5.953,3.192,0.842,1.823,2.009,1.43,0.794,0.146,0.294,0.324,0.217,0.135,0.017,0.037,0.029,0.033,0.021
Cabo Verde,Colômbia,7.976,19.143,72.881,9.324,17.407,16.784,11.038,5.413,4.296,7.92,7.642,5.006,2.58,0.991,1.808,1.721,1.108,0.583,0.16,0.301,0.287,0.162,0.089,0.024,0.033,0.033,0.024,0.015
Cabo Verde,Uzbequistão,39.679,29.168,31.153,11.919,11.701,5.751,1.904,0.509,13.756,12.975,6.413,2.132,0.577,7.832,7.544,3.75,1.227,0.39,3.054,2.958,1.436,0.485,0.126,0.874,0.858,0.456,0.163,0.038
Cabo Verde,RD Congo,22.507,34.892,42.601,21.331,20.048,9.575,3.131,0.778,12.714,11.726,5.648,1.846,0.467,3.906,3.641,1.741,0.558,0.148,0.765,0.75,0.37,0.09,0.025,0.113,0.12,0.059,0.025,0.004
Cabo Verde,Inglaterra,6.511,18.25,75.239,9.539,18.309,17.744,11.889,6.246,3.784,7.138,6.877,4.545,2.436,0.752,1.43,1.448,0.91,0.473,0.08,0.196,0.2,0.118,0.084,0.009,0.026,0.018,0.011,0.007
Cabo Verde,Croácia,14.799,23.391,61.81,9.488,15.423,13.092,7.61,3.385,6.397,10.372,8.989,4.976,2.269,2.207,3.57,3.061,1.726,0.753,0.535,0.823,0.696,0.438,0.187,0.093,0.174,0.126,0.09,0.032
Cabo Verde,Gana,29.024,32.248,38.728,16.142,16.096,8.149,2.733,0.722,13.263,13.103,6.458,2.259,0.604,5.526,5.303,2.726,0.951,0.237,1.513,1.545,0.769,0.264,0.064,0.327,0.34,0.155,0.07,0.012
Cabo Verde,Panamá,30.964,30.46,38.576,13.621,14.379,7.754,2.939,0.82,12.492,13.157,7.034,2.687,0.708,5.849,6.25,3.292,1.209,0.352,1.869,1.871,1.044,0.362,0.104,0.401,0.495,0.276,0.095,0.026
França,Senegal,64.005,20.604,15.391,5.682,4.871,2.089,0.623,0.15,11.263,9.7,4.175,1.224,0.285,10.972,9.56,4.229,1.245,0.293,7.572,6.638,2.917,0.884,0.197,3.904,3.361,1.554,0.453,0.102
Noruega,França,17.531,17.821,64.648,2.502,6.019,7.351,6.253,3.842,3.024,7.356,9.039,7.349,4.779,1.919,4.563,5.556,4.693,2.867,0.769,1.891,2.283,1.963,1.266,0.261,0.579,0.755,0.634,0.38
França,Iraque,90.112,7.2,2.688,2.341,1.127,0.234,0.041,0.005,7.809,3.361,0.845,0.144,0.018,12.438,5.639,1.243,0.209,0.031,13.868,6.236,1.467,0.226,0.024,11.429,5.162,1.144,0.175,0.029
França,Argentina,28.211,29.348,42.441,12.189,14.243,8.566,3.585,1.101,11.046,13.001,7.765,3.246,1.0,4.985,5.986,3.689,1.43,0.481,1.622,1.874,1.13,0.427,0.142,0.393,0.426,0.306,0.109,0.041
França,Áustria,65.881,19.568,14.551,5.171,4.378,2.013,0.614,0.135,10.805,9.122,3.97,1.175,0.292,11.123,9.578,4.283,1.237,0.317,7.866,6.689,3.009,0.849,0.179,4.268,3.64,1.598,0.461,0.133
França,Argélia,74.711,15.59,9.699,4.046,3.026,1.15,0.309,0.077,9.767,7.321,2.771,0.763,0.16,12.007,8.926,3.41,0.966,0.187,9.766,7.286,2.788,0.729,0.165,6.124,4.666,1.758,0.449,0.079
França,Jordânia,86.428,9.204,4.368,2.201,1.381,0.443,0.084,0.019,6.796,4.216,1.38,0.316,0.037,10.808,6.65,2.234,0.469,0.092,11.501,7.24,2.302,0.49,0.087,9.409,5.872,1.898,0.437,0.056
França,Portugal,42.766,26.392,30.842,7.983,8.846,5.145,2.048,0.643,11.037,12.347,7.063,2.74,0.79,7.569,8.657,4.99,1.948,0.589,3.533,4.019,2.338,0.953,0.255,1.346,1.513,0.896,0.325,0.113
França,Colômbia,43.154,27.329,29.517,9.696,10.146,5.177,1.854,0.461,12.63,12.707,6.471,2.229,0.645,8.366,8.302,4.226,1.483,0.384,3.615,3.709,1.939,0.637,0.17,1.232,1.242,0.634,0.225,0.06
França,Uzbequistão,88.453,8.273,3.274,2.426,1.236,0.354,0.061,0.01,7.476,3.855,1.044,0.181,0.019,12.119,6.154,1.661,0.277,0.036,12.967,6.561,1.767,0.296,0.041,10.476,5.356,1.414,0.257,0.033
França,RD Congo,67.171,22.361,10.468,10.978,5.514,1.394,0.236,0.04,18.542,9.21,2.367,0.43,0.068,15.85,7.864,1.944,0.32,0.042,9.199,4.562,1.191,0.219,0.025,3.937,2.047,0.529,0.084,0.01
França,Inglaterra,37.354,29.07,33.576,11.521,11.936,6.363,2.172,0.605,12.902,13.038,6.856,2.535,0.671,7.139,7.402,3.926,1.386,0.374,2.704,2.819,1.501,0.542,0.15,0.796,0.846,0.427,0.168,0.042
França,Croácia,61.865,21.36,16.775,5.891,5.236,2.353,0.707,0.185,11.249,10.068,4.43,1.437,0.319,10.996,9.703,4.397,1.372,0.292,7.25,6.331,2.813,0.896,0.216,3.556,3.059,1.344,0.429,0.1
França,Gana,78.483,14.831,6.686,5.673,3.035,0.831,0.139,0.028,13.221,6.754,1.797,0.312,0.042,15.089,7.967,2.083,0.396,0.045,12.105,6.333,1.748,0.3,0.042,7.271,3.703,0.991,0.161,0.021
França,Panamá,81.151,13.042,5.807,4.243,2.249,0.694,0.138,0.024,10.837,6.043,1.717,0.366,0.035,13.92,7.601,2.325,0.441,0.059,12.315,6.868,2.022,0.388,0.061,7.964,4.556,1.296,0.258,0.039
Noruega,Senegal,44.296,21.218,34.486,2.472,4.255,3.64,2.152,0.947,4.877,8.222,7.184,4.111,1.851,4.743,8.04,7.098,4.037,1.786,3.158,5.484,4.565,2.742,1.206,1.569,2.646,2.358,1.379,0.576
Senegal,Iraque,72.98,16.832,10.188,4.842,3.54,1.291,0.308,0.063,11.051,7.892,2.927,0.74,0.129,12.782,9.067,3.377,0.812,0.16,9.77,6.969,2.514,0.633,0.098,5.669,4.188,1.526,0.357,0.081
Senegal,Argentina,11.756,20.53,67.714,7.809,14.816,14.008,8.948,4.468,4.861,9.36,8.889,5.645,2.896,1.602,3.095,2.889,1.895,0.917,0.357,0.689,0.694,0.438,0.181,0.065,0.128,0.122,0.082,0.029
Senegal,Áustria,39.15,24.332,36.518,5.58,8.099,5.605,2.616,0.96,8.304,11.437,8.09,3.832,1.37,6.032,8.482,5.771,2.855,1.041,3.032,4.1,2.982,1.332,0.497,1.135,1.617,1.135,0.489,0.2
Senegal,Argélia,49.391,23.314,27.295,5.328,6.299,4.031,1.66,0.534,9.035,10.746,6.678,2.845,0.865,7.891,9.342,5.694,2.374,0.719,4.552,5.384,3.422,1.353,0.397,2.071,2.39,1.443,0.554,0.175
Senegal,Jordânia,65.181,18.932,15.887,3.885,3.904,1.97,0.693,0.19,8.476,8.499,4.399,1.446,0.417,9.415,9.609,5.049,1.68,0.454,7.225,7.175,3.733,1.276,0.338,4.186,4.192,2.089,0.702,0.201
Senegal,Portugal,19.7,22.283,58.017,6.006,11.131,9.952,6.249,3.05,5.907,10.39,9.526,6.073,2.894,2.821,5.1,4.75,2.903,1.37,0.91,1.673,1.604,1.006,0.48,0.23,0.449,0.409,0.247,0.114
Senegal,Colômbia,20.871,24.546,54.583,7.993,12.662,10.355,5.862,2.465,7.052,11.539,9.414,5.175,2.166,3.221,5.216,4.224,2.314,0.98,1.032,1.691,1.316,0.709,0.325,0.225,0.35,0.288,0.182,0.079
Senegal,Uzbequistão,69.717,17.891,12.392,4.619,3.756,1.598,0.433,0.112,10.276,8.446,3.533,1.042,0.209,11.571,9.3,3.889,1.09,0.257,8.576,7.083,2.898,0.809,0.19,5.09,4.061,1.678,0.501,0.117
Senegal,RD Congo,45.14,29.895,24.965,13.737,10.825,4.403,1.2,0.288,16.044,12.622,5.178,1.417,0.316,9.602,7.739,3.152,0.929,0.158,3.738,3.161,1.271,0.368,0.084,1.264,0.936,0.378,0.118,0.016
Senegal,Inglaterra,17.441,23.825,58.734,8.61,14.197,11.838,6.857,2.963,6.801,10.929,9.074,5.238,2.226,2.627,4.353,3.666,2.049,0.917,0.72,1.144,0.922,0.574,0.244,0.14,0.24,0.207,0.132,0.044
Senegal,Croácia,35.563,24.968,39.469,6.319,8.817,6.395,3.135,1.157,8.413,11.585,8.262,4.133,1.574,5.572,8.002,5.677,2.745,0.976,2.539,3.523,2.654,1.227,0.475,0.964,1.233,0.897,0.4,0.147
Senegal,Gana,56.317,24.421,19.262,8.46,7.09,2.969,0.886,0.191,13.674,11.253,4.667,1.434,0.313,11.196,9.275,4.009,1.139,0.226,6.135,5.085,2.248,0.637,0.134,2.565,2.143,0.885,0.263,0.058
Senegal,Panamá,59.341,22.271,18.388,6.486,5.755,2.707,0.892,0.213,11.759,10.463,4.842,1.488,0.35,10.552,9.8,4.388,1.359,0.306,6.642,5.847,2.676,0.831,0.199,3.179,2.83,1.321,0.407,0.094
Iraque,Noruega,7.039,10.747,82.214,1.586,5.241,8.367,8.71,7.218,1.475,4.53,7.432,7.944,6.527,0.664,2.053,3.307,3.595,2.889,0.209,0.69,0.992,1.083,0.853,0.047,0.148,0.247,0.284,0.218
Noruega,Argentina,12.809,17.352,69.839,3.906,8.982,10.539,8.191,4.945,3.481,8.053,9.277,7.254,4.449,1.508,3.581,4.167,3.457,2.041,0.48,1.152,1.352,1.053,0.654,0.116,0.29,0.344,0.235,0.159
Noruega,Áustria,46.26,20.84,32.9,2.349,3.863,3.373,1.977,0.873,4.689,7.838,6.673,3.961,1.788,4.752,8.006,7.041,4.02,1.749,3.394,5.482,4.793,2.849,1.272,1.857,2.96,2.633,1.527,0.653
Noruega,Argélia,57.894,18.914,23.192,2.084,2.988,2.167,1.115,0.417,4.823,7.11,5.321,2.597,1.063,5.668,8.411,6.364,3.262,1.324,4.642,6.708,5.066,2.625,0.998,2.784,4.298,3.149,1.608,0.617
Noruega,Jordânia,75.324,13.229,11.447,1.295,1.464,0.967,0.419,0.118,3.846,4.566,2.899,1.184,0.396,5.99,7.323,4.606,1.916,0.576,6.201,7.773,4.871,2.094,0.683,5.009,6.211,3.932,1.607,0.566
Noruega,Portugal,22.697,19.19,58.113,2.588,5.895,6.839,4.965,2.95,3.621,7.96,8.992,6.814,3.946,2.416,5.491,6.02,4.757,2.786,1.091,2.542,2.931,2.087,1.303,0.417,0.93,0.999,0.754,0.464
Noruega,Colômbia,24.364,21.125,54.511,3.807,7.303,7.492,5.102,2.623,4.76,9.22,9.319,6.361,3.323,3.024,5.999,6.014,4.016,2.112,1.339,2.574,2.668,1.726,0.891,0.442,0.871,0.938,0.636,0.323
Noruega,Uzbequistão,78.755,12.059,9.186,1.556,1.588,0.862,0.287,0.088,4.831,4.863,2.553,0.984,0.255,7.313,7.32,3.823,1.416,0.379,7.797,7.787,4.043,1.459,0.371,6.183,6.344,3.331,1.132,0.312
Noruega,RD Congo,53.103,24.0,22.897,6.951,6.971,3.474,1.197,0.32,11.57,11.204,5.803,1.861,0.501,9.372,9.446,4.806,1.648,0.431,5.52,5.345,2.653,0.916,0.248,2.358,2.235,1.136,0.426,0.11
Noruega,Inglaterra,19.525,20.632,59.843,4.288,8.67,8.776,6.233,3.354,4.553,9.386,9.471,6.689,3.635,2.518,5.084,5.281,3.783,1.964,0.932,1.904,2.075,1.432,0.738,0.301,0.57,0.6,0.389,0.22
Noruega,Croácia,42.006,21.346,36.648,2.615,4.367,3.918,2.452,1.109,4.786,8.334,7.19,4.489,2.011,4.521,8.05,7.007,4.225,1.873,2.883,5.104,4.458,2.67,1.251,1.419,2.49,2.191,1.33,0.624
Noruega,Gana,65.406,18.619,15.975,3.716,3.712,1.882,0.675,0.19,8.142,8.26,4.309,1.619,0.443,8.924,9.241,4.989,1.787,0.486,7.087,7.356,3.886,1.403,0.375,4.115,4.335,2.282,0.777,0.217
Noruega,Panamá,68.699,16.552,14.749,2.505,2.772,1.604,0.581,0.214,6.34,6.922,3.963,1.567,0.467,8.029,8.964,5.049,1.944,0.566,6.91,7.649,4.372,1.683,0.491,4.622,5.014,2.817,1.117,0.351
Iraque,Argentina,1.946,7.156,90.898,3.189,9.418,14.916,15.612,12.62,1.054,3.085,4.886,5.214,4.017,0.169,0.535,0.778,0.911,0.69,0.018,0.064,0.079,0.096,0.086,0.002,0.011,0.008,0.006,0.007
Iraque,Áustria,10.861,17.08,72.059,4.746,10.688,12.234,9.287,5.636,3.531,7.98,9.064,7.104,4.176,1.387,3.148,3.554,2.693,1.621,0.364,0.824,0.914,0.722,0.441,0.066,0.18,0.19,0.14,0.072
Iraque,Argélia,16.077,20.498,63.425,5.587,11.034,10.876,7.388,3.853,5.024,9.618,9.785,6.433,3.316,2.224,4.282,4.272,2.953,1.474,0.672,1.309,1.344,0.91,0.455,0.164,0.313,0.298,0.21,0.102
Iraque,Jordânia,26.764,24.115,49.121,5.992,9.722,8.03,4.531,1.945,6.858,11.304,9.302,5.302,2.222,4.018,6.438,5.44,3.115,1.404,1.6,2.609,2.209,1.205,0.54,0.474,0.76,0.642,0.385,0.156
Iraque,Portugal,3.601,9.349,87.05,2.946,8.713,12.99,13.321,10.287,1.47,4.374,6.476,6.721,5.039,0.391,1.075,1.709,1.7,1.297,0.069,0.168,0.303,0.285,0.206,0.013,0.022,0.042,0.032,0.033
Iraque,Colômbia,4.362,11.594,84.044,4.335,11.104,14.884,13.813,9.35,1.983,5.253,6.796,6.324,4.366,0.441,1.268,1.731,1.496,1.039,0.075,0.209,0.278,0.256,0.212,0.007,0.03,0.03,0.027,0.019
Iraque,Uzbequistão,32.02,26.369,41.611,7.866,10.652,7.317,3.395,1.275,9.115,12.382,8.705,3.923,1.313,5.39,7.139,5.106,2.357,0.855,2.186,2.858,1.999,0.892,0.314,0.651,0.947,0.626,0.292,0.119
Iraque,RD Congo,17.349,28.658,53.993,14.378,18.782,12.481,5.614,1.916,8.749,11.568,7.655,3.43,1.225,2.71,3.593,2.479,1.138,0.368,0.566,0.806,0.512,0.223,0.067,0.088,0.148,0.081,0.039,0.009
Iraque,Inglaterra,3.519,10.358,86.123,4.242,11.324,15.913,14.564,10.218,1.681,4.62,6.269,5.853,4.119,0.375,1.015,1.324,1.229,0.818,0.041,0.127,0.199,0.16,0.147,0.007,0.013,0.028,0.026,0.012
Iraque,Croácia,9.192,16.041,74.767,4.698,10.983,12.976,10.102,6.195,3.24,7.562,8.951,7.13,4.226,1.075,2.712,3.091,2.481,1.562,0.237,0.625,0.773,0.626,0.383,0.05,0.133,0.135,0.119,0.062
Iraque,Gana,22.844,27.26,49.896,10.712,14.678,10.397,4.952,1.694,8.751,12.279,8.736,4.036,1.39,3.772,5.355,3.717,1.702,0.618,1.116,1.539,1.141,0.518,0.173,0.277,0.341,0.231,0.109,0.033
Iraque,Panamá,24.118,25.775,50.107,8.654,13.056,9.642,4.888,1.883,8.136,11.984,8.94,4.546,1.817,3.826,5.94,4.375,2.162,0.831,1.272,1.908,1.415,0.685,0.247,0.32,0.456,0.308,0.193,0.072
Argentina,Áustria,69.716,19.267,11.017,6.999,4.545,1.564,0.304,0.077,14.075,8.816,2.855,0.65,0.113,14.073,8.847,2.947,0.646,0.108,9.648,5.988,1.953,0.465,0.09,4.836,3.142,1.05,0.22,0.039
Argentina,Argélia,77.773,15.126,7.101,5.343,2.848,0.946,0.17,0.023,12.586,7.066,1.977,0.408,0.064,14.672,8.33,2.327,0.498,0.066,11.63,6.538,1.85,0.363,0.06,7.205,3.778,1.127,0.216,0.026
Jordânia,Argentina,3.211,8.692,88.097,2.893,8.686,13.285,13.926,10.91,1.369,4.072,6.107,6.361,4.889,0.337,0.965,1.477,1.526,1.127,0.063,0.178,0.21,0.235,0.194,0.004,0.011,0.037,0.025,0.013
Argentina,Portugal,48.084,27.889,24.027,11.467,9.655,4.071,1.167,0.274,14.723,12.343,5.348,1.59,0.337,10.033,8.4,3.534,1.057,0.216,4.448,3.828,1.588,0.515,0.1,1.571,1.364,0.588,0.157,0.029
Argentina,Colômbia,47.96,29.516,22.524,13.925,10.045,3.842,1.011,0.201,16.647,12.311,4.778,1.236,0.247,10.397,7.697,2.927,0.79,0.155,4.492,3.273,1.239,0.333,0.076,1.475,1.132,0.411,0.117,0.018
Argentina,Uzbequistão,89.392,8.13,2.478,3.164,1.181,0.245,0.034,0.002,9.479,3.714,0.726,0.1,0.009,14.581,5.278,1.092,0.144,0.02,14.902,5.733,1.082,0.142,0.014,11.623,4.379,0.821,0.111,0.016
